Date,Adj Close,Close,High,Low,Open,Volume,Company
2020-02-04,489.8595581054688,509.3371887207031,512.968994140625,494.17193603515625,504.5274963378906,14646591,Airtel
2020-02-05,503.5008239746094,523.5208740234375,527.5944213867188,506.2943115234375,508.4537658691406,30647706,Airtel
2020-02-06,516.1981201171875,536.7230224609375,542.6124267578125,524.257080078125,525.1895751953125,17180298,Airtel
2020-02-07,509.2594299316406,529.5084838867188,538.8825073242188,528.33056640625,538.7843017578125,8967847,Airtel
2020-02-10,508.5513610839844,528.7722778320312,533.631103515625,526.22021484375,530.24462890625,8570467,Airtel
2020-02-11,504.3976745605469,524.453369140625,534.6126708984375,522.9319458007812,529.5575561523438,6622800,Airtel
2020-02-12,509.4009704589844,529.6557006835938,532.3550415039062,525.1405029296875,526.1220703125,5160923,Airtel
2020-02-13,509.7314758300781,529.999267578125,532.7476806640625,521.9503784179688,529.7538452148438,5729055,Airtel
2020-02-14,533.3795776367188,554.587646484375,557.0906372070312,524.404296875,534.8580322265625,37517890,Airtel
2020-02-17,533.2378540039062,554.4403686523438,558.2194213867188,546.2442626953125,554.5385131835938,23354434,Airtel
2020-02-18,517.5669555664062,538.1463012695312,558.3666381835938,527.3980712890625,552.968017578125,21865560,Airtel
2020-02-19,512.9884033203125,533.3856811523438,543.397705078125,528.8213500976562,538.9806518554688,22088140,Airtel
2020-02-20,515.0652465820312,535.545166015625,541.8272094726562,528.6741333007812,533.68017578125,16010058,Airtel
2020-02-24,500.2439270019531,520.1344604492188,532.060546875,517.3860473632812,532.011474609375,9834434,Airtel
2020-02-25,505.2944946289063,525.3858642578125,528.0361328125,521.1651000976562,523.1773681640625,9804202,Airtel
2020-02-26,505.9553527832031,526.072998046875,529.4594116210938,510.7113952636719,522.8828735351562,18965240,Airtel
2020-02-27,501.89593505859375,521.8522338867188,525.9747924804688,517.2879028320312,524.8460083007812,11381143,Airtel
2020-02-28,494.20208740234375,513.8524169921875,518.662109375,504.0367126464844,515.2266235351562,16934165,Airtel
2020-03-02,489.3403015136719,508.7973327636719,526.1220703125,502.4171142578125,524.158935546875,10096159,Airtel
2020-03-03,491.6531982421875,511.2021789550781,523.5208740234375,504.67474365234375,514.3432006835938,10563605,Airtel
2020-03-04,487.8298645019531,507.226806640625,522.9810180664062,498.0491333007813,515.3247680664062,18066379,Airtel
2020-03-05,497.4117736816406,517.1897583007812,520.9197387695312,507.128662109375,513.1653442382812,14344961,Airtel
2020-03-06,490.0955505371094,509.5825805664063,513.9996337890625,502.02447509765625,508.2083740234375,9503868,Airtel
2020-03-09,468.4771423339844,487.1046142578125,502.5643615722656,482.00042724609375,500.6012268066406,15664232,Airtel
2020-03-11,466.164306640625,484.6997680664063,499.12884521484375,478.0250854492188,478.0250854492188,21401999,Airtel
2020-03-12,438.9288940429688,456.3814392089844,472.6264343261719,450.7373962402344,469.6817321777344,14471096,Airtel
2020-03-13,464.3233642578125,482.7857055664063,499.6687316894531,412.25982666015625,445.4369201660156,24254296,Airtel
2020-03-16,438.7872314453125,456.2341918945313,483.8654174804688,447.7436218261719,463.5469055175781,14936276,Airtel
2020-03-17,429.2525329589844,446.3203430175781,472.1356506347656,436.16107177734375,456.4305114746094,12629709,Airtel
2020-03-18,401.7339172363281,417.7075500488281,469.9761962890625,399.9411010742188,451.5226745605469,29342689,Airtel
2020-03-19,419.8594055175781,436.5537109375,443.3265380859375,355.08331298828125,408.7752380371094,24017236,Airtel
2020-03-20,436.757568359375,454.1238098144531,463.301513671875,428.60296630859375,436.7991027832031,19758966,Airtel
2020-03-23,384.552490234375,399.8429565429688,437.4862060546875,392.1376037597656,408.7261657714844,14907385,Airtel
2020-03-24,381.4371643066406,396.603759765625,429.7808532714844,392.775634765625,403.3275146484375,12947855,Airtel
2020-03-25,405.085205078125,421.1921081542969,430.1734924316406,398.1252136230469,399.05767822265625,14093189,Airtel
2020-03-26,444.3570556640625,462.0254821777344,484.356201171875,412.5052185058594,418.6400451660156,22302573,Airtel
2020-03-27,423.8243103027344,440.6763000488281,466.0499267578125,429.4373168945313,462.0254821777344,16378409,Airtel
2020-03-30,406.9260864257813,423.1061706542969,441.0198669433594,420.1123962402344,435.6702880859375,10210726,Airtel
2020-03-31,416.2248229980469,432.774658203125,438.7622375488281,416.1860961914063,432.872802734375,17059457,Airtel
2020-04-01,397.7689514160156,413.5849304199219,431.8912353515625,404.7998962402344,431.8912353515625,9646905,Airtel
2020-04-03,400.2234191894531,416.1370239257813,424.0386657714844,407.94091796875,424.0386657714844,14419445,Airtel
2020-04-07,443.8850402832031,461.5346984863281,476.7981262207031,425.16748046875,425.16748046875,15553539,Airtel
2020-04-08,435.8135070800781,453.1422424316406,482.0495300292969,444.6516723632813,465.6082153320313,13639333,Airtel
2020-04-09,461.3496398925781,479.6937561035156,483.2274169921875,462.3199462890625,462.3199462890625,11962829,Airtel
2020-04-13,483.5345153808594,502.76068115234375,511.3003234863281,481.9513549804688,481.9513549804688,24416550,Airtel
2020-04-15,481.9296875,501.0920104980469,526.072998046875,495.742431640625,524.10986328125,26277115,Airtel
2020-04-16,472.4420471191406,491.2272033691406,503.5459289550781,488.184326171875,490.7854919433594,17401120,Airtel
2020-04-17,474.33013916015625,493.1903381347656,503.0551452636719,489.0186767578125,501.5827941894531,16430317,Airtel
2020-04-20,462.8601379394531,481.2642517089844,498.3435974121094,477.9269104003906,498.3435974121094,11688508,Airtel
2020-04-21,472.4892883300781,491.2762756347656,494.5154724121094,470.3197326660156,475.0803527832031,15781695,Airtel
2020-04-22,473.33892822265625,492.1596984863281,507.5213012695313,482.9820251464844,506.4906311035156,18447565,Airtel
2020-04-23,468.2411193847656,486.8592224121094,497.9509582519531,482.00042724609375,492.6014099121094,12767355,Airtel
2020-04-24,466.589111328125,485.1414794921875,489.8039245605469,475.5220642089844,485.7794799804688,12161869,Airtel
2020-04-27,466.4002685546875,484.9451599121094,493.779296875,482.0495300292969,488.8714294433594,10074370,Airtel
2020-04-28,458.4703979492188,476.699951171875,488.2825012207031,475.1785278320313,488.2825012207031,11729091,Airtel
2020-04-29,468.2411193847656,486.8592224121094,489.2149963378906,478.07415771484375,481.90228271484375,8371711,Airtel
2020-04-30,485.5169677734375,504.8219604492188,506.4415588378906,486.073974609375,493.828369140625,20170888,Airtel
2020-05-04,502.6984252929688,522.6865844726562,530.04833984375,490.6873474121094,493.1903381347656,34658164,Airtel
2020-05-05,498.4974060058594,518.3185424804688,543.495849609375,516.3554077148438,528.085205078125,30498970,Airtel
2020-05-06,515.4428100585938,535.937744140625,541.287353515625,520.28173828125,521.9503784179688,26074684,Airtel
2020-05-07,498.4974060058594,518.3185424804688,535.2997436523438,514.784912109375,535.2997436523438,15823732,Airtel
2020-05-08,500.3855285644531,520.28173828125,535.741455078125,518.56396484375,530.04833984375,13847608,Airtel
2020-05-11,506.1912841796875,526.318359375,538.3917236328125,522.2939453125,523.2264404296875,14490804,Airtel
2020-05-12,528.5177001953125,549.5325317382812,553.6060180664062,520.723388671875,523.1773681640625,23041211,Airtel
2020-05-13,524.8360595703125,545.7044067382812,559.2500610351562,539.1769409179688,557.9249877929688,21509772,Airtel
2020-05-14,509.6370544433594,529.901123046875,552.1336669921875,525.2386474609375,540.9437866210938,13428330,Airtel
2020-05-15,523.0895385742188,543.8884887695312,546.6369018554688,529.4594116210938,533.4838256835938,14758117,Airtel
2020-05-18,507.9378356933594,528.13427734375,548.6981811523438,525.3367919921875,546.6369018554688,21991328,Airtel
2020-05-19,565.287841796875,587.7647094726562,592.3781127929688,546.7350463867188,548.2073974609375,73259076,Airtel
2020-05-20,560.8037109375,583.1022338867188,600.721435546875,577.752685546875,593.8504638671875,36412918,Airtel
2020-05-21,561.2757568359375,583.593017578125,593.3596801757812,574.6116943359375,579.61767578125,20673544,Airtel
2020-05-22,560.0012817382812,582.2679443359375,586.3905029296875,576.1821899414062,585.9978637695312,11630640,Airtel
2020-05-26,527.9512939453125,548.943603515625,565.8265991210938,547.27490234375,561.4586181640625,77933211,Airtel
2020-05-27,531.5858154296875,552.72265625,555.1275024414062,543.6431274414062,550.6613159179688,22948762,Airtel
2020-05-28,531.2554931640625,552.3790893554688,557.5323486328125,545.7534790039062,554.2440795898438,16574283,Airtel
2020-05-29,521.6734619140625,542.4161376953125,553.6060180664062,533.7783203125,547.7166137695312,55206200,Airtel
2020-06-01,527.762451171875,548.7472534179688,551.2993774414062,540.0112915039062,548.6981811523438,40024637,Airtel
2020-06-02,526.8656616210938,547.8147583007812,561.7531127929688,545.8516235351562,552.6244506835938,32573015,Airtel
2020-06-03,520.776611328125,541.483642578125,557.8267822265625,539.1278686523438,557.5323486328125,29783799,Airtel
2020-06-04,540.41259765625,561.9003295898438,574.6116943359375,539.42236328125,542.1216430664062,30007267,Airtel
2020-06-05,551.6465454101562,573.5809936523438,579.1268920898438,556.9924926757812,573.2374877929688,48771843,Airtel
2020-06-08,552.40185546875,574.3662719726562,582.7587280273438,568.5259399414062,577.1637573242188,20813563,Airtel
2020-06-09,536.0228271484375,557.3359985351562,580.7464599609375,555.2747192382812,569.3111572265625,15219451,Airtel
2020-06-10,535.3619995117188,556.64892578125,565.3848876953125,552.673583984375,560.47705078125,19489440,Airtel
2020-06-11,520.9655151367188,541.679931640625,563.2254638671875,536.6248779296875,559.4954833984375,27803048,Airtel
2020-06-12,528.7537841796875,549.7778930664062,551.6428833007812,530.04833984375,530.04833984375,19224358,Airtel
2020-06-15,519.8798828125,540.5511474609375,553.3606567382812,538.8825073242188,545.7534790039062,13838935,Airtel
2020-06-16,514.4044189453125,534.8580322265625,548.99267578125,527.1036376953125,547.7166137695312,19430678,Airtel
2020-06-17,531.9161987304688,553.066162109375,555.0784301757812,531.0299072265625,536.7720947265625,20916747,Airtel
2020-06-18,529.5089721679688,550.5631713867188,562.342041015625,547.9129638671875,553.8514404296875,19692591,Airtel
2020-06-19,540.4597778320312,561.9494018554688,567.5443725585938,550.6613159179688,551.5447387695312,41924711,Airtel
2020-06-22,548.5313720703125,570.3418579101562,577.1637573242188,559.8881225585938,565.1885986328125,12954502,Airtel
2020-06-23,546.4071655273438,568.13330078125,573.826416015625,563.7653198242188,570.3418579101562,9944839,Airtel
2020-06-24,526.15771484375,547.07861328125,571.2743530273438,544.7719116210938,570.292724609375,12619809,Airtel
2020-06-25,527.7152709960938,548.6981811523438,553.3115844726562,539.8640747070312,543.6921997070312,15881470,Airtel
2020-06-26,529.0369262695312,550.0723876953125,555.9617919921875,546.8822631835938,549.6797485351562,11317405,Airtel
2020-06-29,535.3619995117188,556.64892578125,558.46484375,541.0419311523438,548.6000366210938,13162970,Airtel
2020-06-30,528.5177001953125,549.5325317382812,566.366455078125,547.127685546875,561.4586181640625,13182057,Airtel
2020-07-01,528.8009643554688,549.8270263671875,564.4033203125,548.0111083984375,564.4033203125,13894655,Airtel
2020-07-02,527.1961059570312,548.1583251953125,556.55078125,547.323974609375,554.3912963867188,13795692,Airtel
2020-07-03,548.9088134765625,570.7344360351562,572.6976318359375,550.2686767578125,551.4465942382812,21005887,Airtel
2020-07-06,544.330322265625,565.9738159179688,578.4398193359375,564.452392578125,576.7711181640625,16114629,Airtel
2020-07-07,535.4091186523438,556.697998046875,571.86328125,555.6182861328125,568.32958984375,12759442,Airtel
2020-07-08,529.8865966796875,550.955810546875,563.4217529296875,548.6981811523438,561.4586181640625,9581306,Airtel
2020-07-09,536.8252563476562,558.1703491210938,559.7408447265625,549.9742431640625,553.6060180664062,8611659,Airtel
2020-07-10,542.53662109375,564.1088256835938,568.32958984375,555.2256469726562,558.612060546875,13532330,Airtel
2020-07-13,553.9594116210938,575.98583984375,578.1453247070312,559.4954833984375,563.9125366210938,16660491,Airtel
2020-07-14,556.36669921875,578.4888916015625,585.8015747070312,567.8878784179688,573.728271484375,32935464,Airtel
2020-07-15,532.0579223632812,553.2134399414062,578.0962524414062,549.336181640625,578.0962524414062,20062926,Airtel
2020-07-16,531.2554931640625,552.3790893554688,555.7655029296875,543.1032104492188,555.4710083007812,11528871,Airtel
2020-07-17,535.0316162109375,556.3053588867188,563.3236083984375,551.3975219726562,552.72265625,12189475,Airtel
2020-07-20,543.5279541015625,565.1395263671875,571.76513671875,557.1397094726562,560.47705078125,9789671,Airtel
2020-07-21,535.9755859375,557.2869262695312,573.0411376953125,555.9127197265625,569.3111572265625,12005925,Airtel
2020-07-22,537.2972412109375,558.6611328125,564.8941040039062,552.4281616210938,557.5323486328125,11034525,Airtel
2020-07-23,535.4564208984375,556.7470703125,565.1395263671875,553.6060180664062,559.4954833984375,9718786,Airtel
2020-07-24,528.1400756835938,549.139892578125,556.943359375,545.16455078125,554.587646484375,9960443,Airtel
2020-07-27,528.187255859375,549.18896484375,553.3606567382812,534.1218872070312,547.9129638671875,10895560,Airtel
2020-07-28,533.0018310546875,554.1950073242188,563.6671752929688,545.06640625,548.2073974609375,14210206,Airtel
2020-07-29,534.5123291015625,555.7655029296875,558.6611328125,549.9251708984375,554.8330078125,9979767,Airtel
2020-07-30,521.7678833007812,542.5142822265625,569.7528686523438,533.0421142578125,565.3848876953125,45326361,Airtel
2020-07-31,523.797607421875,544.6246948242188,548.99267578125,536.2322387695312,540.7474365234375,13917435,Airtel
2020-08-03,516.71728515625,537.2628784179688,546.2442626953125,536.3303833007812,544.2811279296875,9392745,Airtel
2020-08-04,518.2749633789062,538.8825073242188,543.15234375,535.79052734375,537.9009399414062,12035116,Airtel
2020-08-05,527.6681518554688,548.6491088867188,550.1705322265625,536.4776611328125,541.8272094726562,12920232,Airtel
2020-08-06,526.1048583984375,545.06640625,551.3484497070312,542.4652099609375,551.3484497070312,10620956,Airtel
2020-08-07,531.3157348632812,550.4650268554688,553.01708984375,541.8762817382812,545.7534790039062,7346008,Airtel
2020-08-10,529.4682006835938,548.5509643554688,554.587646484375,544.5756225585938,553.9005126953125,9594610,Airtel
2020-08-11,522.1256713867188,540.9437866210938,550.1705322265625,540.0603637695312,547.7166137695312,8290695,Airtel
2020-08-12,518.9044189453125,537.6064453125,550.90673828125,535.2997436523438,539.8640747070312,12613101,Airtel
2020-08-13,507.2037658691406,525.4840087890625,538.1953735351562,514.588623046875,524.158935546875,37464752,Airtel
2020-08-14,500.8086242675781,518.8584594726562,532.8458251953125,515.3247680664062,532.8458251953125,18550546,Airtel
2020-08-17,493.9871520996094,511.7911071777344,522.6865844726562,508.5519409179688,520.7725219726562,19369462,Airtel
2020-08-18,498.6295776367188,516.600830078125,519.3492431640625,510.5641479492188,512.4291381835938,13771669,Airtel
2020-08-19,507.6773986816406,525.9747924804688,529.9501953125,517.3860473632812,519.2510375976562,17395288,Airtel
2020-08-20,497.9189453125,515.8646240234375,523.7662963867188,513.067138671875,521.2142333984375,13690809,Airtel
2020-08-21,492.8976135253906,510.6623229980469,520.0363159179688,506.4906311035156,520.0363159179688,22244899,Airtel
2020-08-24,499.1979675292969,517.1897583007812,522.58837890625,498.8343811035156,508.3556213378906,29714401,Airtel
2020-08-25,500.8560180664063,518.9075317382812,525.7785034179688,516.3063354492188,524.6497192382812,19881871,Airtel
2020-08-26,487.4499206542969,505.0182800292969,518.662109375,502.5643615722656,518.662109375,26386996,Airtel
2020-08-27,484.2760314941406,501.7300109863281,508.944580078125,498.6380615234375,504.9201354980469,22268191,Airtel
2020-08-28,495.9293823242188,513.8033447265625,519.7909545898438,502.6625061035156,502.6625061035156,22217757,Airtel
2020-08-31,486.12353515625,503.6440734863281,512.674560546875,499.1779479980469,508.944580078125,190329697,Airtel
2020-09-01,517.5306396484375,536.1831665039062,545.213623046875,504.7238159179688,507.9629821777344,75732733,Airtel
2020-09-02,521.6045532226562,540.4039306640625,548.6981811523438,535.0543823242188,539.8640747070312,35680638,Airtel
2020-09-03,509.7144470214844,528.085205078125,542.7106323242188,525.7785034179688,540.4039306640625,25084656,Airtel
2020-09-04,495.6451110839844,513.5088500976562,528.085205078125,509.9261474609375,521.7050170898438,28610361,Airtel
2020-09-07,488.3499755859375,505.9507751464844,518.2694702148438,500.8956909179688,515.3247680664062,16450037,Airtel
2020-09-08,471.9122009277344,488.9205322265625,507.3249816894531,484.8960876464844,506.4906311035156,33745174,Airtel
2020-09-09,477.7388610839844,494.9571838378906,497.3129577636719,482.0495300292969,484.159912109375,32068518,Airtel
2020-09-10,471.20159912109375,488.184326171875,498.6380615234375,482.1476745605469,498.6380615234375,21400064,Airtel
2020-09-11,465.8013305664063,482.5893859863281,493.1903381347656,479.5465087890625,490.098388671875,15888599,Airtel
2020-09-14,449.1739807128906,465.3628234863281,488.086181640625,459.6697082519531,486.8592224121094,53032505,Airtel
2020-09-15,460.0220031738281,476.601806640625,478.6630859375,461.387451171875,466.3934631347656,31436333,Airtel
2020-09-16,456.4217834472656,472.871826171875,481.6568908691406,471.6939392089844,478.0250854492188,13379581,Airtel
2020-09-17,453.81634521484375,470.1725158691406,473.4607849121094,465.2646484375,471.1540832519531,13750507,Airtel
2020-09-18,468.548828125,485.4359436035156,488.4788208007813,466.5407104492188,474.0987854003906,55830089,Airtel
2020-09-21,443.1578369140625,459.12982177734375,486.8592224121094,452.7496337890625,486.8592224121094,23162880,Airtel
2020-09-22,446.1895751953125,462.2708740234375,469.6817321777344,452.5042419433594,459.8660278320313,18950065,Airtel
2020-09-23,410.9927673339844,425.8055114746094,458.3936462402344,416.08795166015625,458.3936462402344,86810146,Airtel
2020-09-24,397.255126953125,411.5727233886719,425.5110168457031,408.4807739257813,417.4130554199219,36458719,Airtel
2020-09-25,416.53521728515625,431.5476989746094,436.7500305175781,414.3702087402344,417.1676635742188,34232784,Airtel
2020-09-28,420.3248901367188,435.4739685058594,439.4002685546875,426.0509033203125,437.7806701660156,21445626,Airtel
2020-09-29,412.6981201171875,427.57232666015625,436.3573913574219,421.5847473144531,435.8175354003906,18187111,Airtel
2020-09-30,398.818359375,413.19232177734375,432.2838745117188,410.4439086914063,429.9281005859375,27686374,Airtel
2020-10-01,409.6190185546875,424.3822326660156,426.59075927734375,415.8425598144531,418.1492614746094,13593932,Airtel
2020-10-05,402.1343688964844,416.6278076171875,429.4373168945313,415.20452880859375,424.3822326660156,15282146,Airtel
2020-10-06,404.3134460449219,418.8854370117188,422.0755310058594,415.3027038574219,419.1308288574219,11078299,Airtel
2020-10-07,400.2395324707031,414.6646728515625,423.7932739257813,413.3395385742188,419.91607666015625,10393534,Airtel
2020-10-08,402.1343688964844,416.6278076171875,427.4741821289063,411.37640380859375,418.1492614746094,17018635,Airtel
2020-10-09,402.8449096679688,417.3639831542969,426.9833984375,415.4989929199219,420.1123962402344,20948615,Airtel
2020-10-12,393.228515625,407.4010314941406,422.6644592285156,404.260009765625,420.1123962402344,14326607,Airtel
2020-10-13,393.4654235839844,407.64642333984375,419.6216125488281,405.4869689941406,413.3886413574219,28303313,Airtel
2020-10-14,391.523193359375,405.63421630859375,411.76904296875,403.72015380859375,408.7261657714844,14374547,Airtel
2020-10-15,378.2118835449219,391.8431396484375,407.8427429199219,387.7205505371094,405.7814636230469,28378188,Airtel
2020-10-16,380.5330505371094,394.24798583984375,399.79388427734375,391.0088195800781,396.9963989257813,23786283,Airtel
2020-10-19,376.7907409667969,390.3707885742188,397.1927185058594,386.7389831542969,396.1129760742188,17237471,Airtel
2020-10-20,383.7069396972656,397.5362548828125,405.5851440429688,389.6346130371094,390.3707885742188,26395238,Airtel
2020-10-21,396.9708862304688,411.27825927734375,412.4561462402344,396.1129760742188,398.2233581542969,23929199,Airtel
2020-10-22,408.0083923339844,422.7135620117188,424.3822326660156,410.2966918945313,411.27825927734375,27014551,Airtel
2020-10-23,411.5612182617188,426.3944396972656,429.5354614257813,419.42529296875,426.8852233886719,18512271,Airtel
2020-10-26,411.2296447753906,426.0509033203125,431.3513793945313,420.1123962402344,426.3453674316406,11956996,Airtel
2020-10-27,410.56640625,425.3638000488281,430.8115234375,419.6216125488281,426.0509033203125,13021129,Airtel
2020-10-28,428.09375,443.5228576660156,479.0066528320313,433.8543701171875,437.7806701660156,125905730,Airtel
2020-10-29,427.0989990234375,442.4922180175781,448.6761169433594,436.7991027832031,439.4493408203125,25537340,Airtel
2020-10-30,410.94537353515625,425.7564086914063,446.51666259765625,422.5663146972656,446.51666259765625,23483928,Airtel
2020-11-02,433.35198974609375,448.9705810546875,451.5226745605469,426.9833984375,426.9833984375,28703578,Airtel
2020-11-03,430.69921875,446.22216796875,452.2097473144531,439.2039489746094,449.55950927734375,16337850,Airtel
2020-11-04,429.2306823730469,444.7007446289063,447.1546630859375,438.9094848632813,444.6516723632813,10191499,Airtel
2020-11-05,433.25726318359375,448.8724060058594,453.38763427734375,444.259033203125,448.5779418945313,9407770,Airtel
2020-11-06,426.246337890625,441.6087951660156,451.8662109375,440.47998046875,448.5779418945313,12195207,Airtel
2020-11-09,446.994873046875,463.1051940917969,466.0008239746094,444.2099609375,447.8908386230469,24953555,Airtel
2020-11-10,441.8788146972656,457.8047180175781,465.4118957519531,456.4305114746094,465.2646484375,9800899,Airtel
2020-11-11,453.4373779296875,469.7798767089844,472.4791870117188,455.4980163574219,459.3261413574219,16032885,Airtel
2020-11-12,454.6216430664063,471.0068359375,474.2951049804688,466.2953186035156,468.0621337890625,14785276,Airtel
2020-11-13,450.7372131347656,466.9823913574219,469.1909484863281,461.33837890625,468.2093811035156,8428163,Airtel
2020-11-14,456.1849060058594,472.6264343261719,478.0250854492188,470.1725158691406,478.0250854492188,4014491,Airtel
2020-11-17,459.0745849609375,475.6202392578125,485.8285827636719,472.3810424804688,481.8532104492188,19050384,Airtel
2020-11-18,453.2478942871094,469.5835571289063,476.06195068359375,462.4180908203125,475.0312805175781,10504589,Airtel
2020-11-19,443.915771484375,459.91510009765625,472.5773620605469,458.3936462402344,467.227783203125,11541941,Airtel
2020-11-20,458.2692565917969,474.785888671875,476.9944152832031,456.7740783691406,461.82916259765625,12090462,Airtel
2020-11-23,452.1583557128906,468.4547729492188,477.7796936035156,466.3443908691406,477.7796936035156,10193531,Airtel
2020-11-24,449.3160705566406,465.5100402832031,472.3810424804688,462.5162658691406,469.5835571289063,9346208,Airtel
2020-11-25,439.69970703125,455.5470886230469,469.0927734375,450.1975402832031,467.7185974121094,14497115,Airtel
2020-11-26,443.773681640625,459.7678527832031,460.9948120117188,451.6208190917969,460.0623168945313,11535113,Airtel
2020-11-27,438.8944396972656,454.7127685546875,463.9395446777344,453.4858093261719,459.6697082519531,18491882,Airtel
2020-12-01,454.2427062988281,470.6142272949219,473.6080017089844,452.0134582519531,459.12982177734375,18534936,Airtel
2020-12-02,459.4061584472656,475.9637756347656,478.9084777832031,465.313720703125,472.1356506347656,20948620,Airtel
2020-12-03,454.6690673828125,471.0559387207031,480.1354675292969,465.2646484375,478.1232299804688,20094168,Airtel
2020-12-04,467.7908935546875,484.6506958007813,488.62603759765625,474.4914245605469,477.8778381347656,31622330,Airtel
2020-12-07,482.1917114257813,499.570556640625,501.0920104980469,485.4850158691406,488.8223571777344,22541162,Airtel
2020-12-08,477.1230163574219,494.3191528320313,506.7360229492188,490.4419555664063,504.5274963378906,19661141,Airtel
2020-12-09,476.6019287109375,493.779296875,497.558349609375,489.902099609375,495.59521484375,11826802,Airtel
2020-12-10,478.5915222167969,495.8406066894531,499.3742370605469,484.9942321777344,492.2578430175781,13441906,Airtel
2020-12-11,477.88092041015625,495.1044006347656,499.12884521484375,488.13525390625,499.12884521484375,14019094,Airtel
2020-12-14,476.6019287109375,493.779296875,502.5643615722656,491.914306640625,497.656494140625,14147649,Airtel
2020-12-15,477.69146728515625,494.9081115722656,497.4601745605469,488.9205322265625,496.5276794433594,13320211,Airtel
2020-12-16,489.060546875,506.68695068359375,509.2390441894531,492.8468017578125,494.9081115722656,17707777,Airtel
2020-12-17,488.0184020996094,505.6072387695313,512.870849609375,502.5643615722656,507.4721984863281,20023766,Airtel
2020-12-18,483.8023376464844,501.2392272949219,505.4109191894531,495.742431640625,504.4293518066406,11000487,Airtel
2020-12-21,465.0906982421875,481.8532104492188,501.7790832519531,471.3013305664063,498.1472778320313,15539470,Airtel
2020-12-22,473.99652099609375,491.0799865722656,495.693359375,476.601806640625,484.8960876464844,21632475,Airtel
2020-12-23,480.5337219238281,497.8528137207031,500.11041259765625,489.2149963378906,491.0799865722656,13326963,Airtel
2020-12-24,490.1027526855469,507.7666931152344,513.3616333007812,501.04290771484375,510.41693115234375,21241048,Airtel
2020-12-28,494.1766357421875,511.9874267578125,517.2879028320312,507.07958984375,510.51507568359375,13124256,Airtel
2020-12-29,492.8976135253906,510.6623229980469,515.2756958007812,505.6072387695313,513.3616333007812,11457626,Airtel
2020-12-30,489.01318359375,506.6378784179688,513.7542724609375,503.8403930664063,513.7542724609375,10691466,Airtel
2020-12-31,482.90228271484375,500.3067321777344,508.8954772949219,496.9693908691406,507.57037353515625,15816475,Airtel
2021-01-01,488.0657653808594,505.65631103515625,506.8832702636719,498.8343811035156,502.8097534179688,10377082,Airtel
2021-01-04,489.9132385253906,507.57037353515625,510.90771484375,502.1717224121094,507.4721984863281,13489114,Airtel
