Price,Close,High,Low,Open,Volume
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Date,,,,,
2020-01-01,303.13848876953125,304.49805736441243,301.0538003277505,303.3650835353448,17379320
2020-01-02,307.534423828125,308.0329489395735,302.1414846696056,303.18381512373156,20324236
2020-01-03,302.45867919921875,306.3107898961737,300.9178238562402,306.3107898961737,21853208
2020-01-06,289.1349182128906,300.6459432623662,287.9566365069415,300.6459432623662,35645325
2020-01-07,288.5910949707031,296.38596062944805,285.87195771722196,294.0747050281869,50966826
2020-01-08,289.86004638671875,291.40090203399,281.8839207856015,282.8809434008654,44527485
2020-01-09,299.2863464355469,300.3739846013529,294.5731647355812,296.29527924347565,40348407
2020-01-10,301.1444396972656,306.31081135220614,297.3829721676829,300.01146588350616,42377838
2020-01-13,299.78485107421875,304.0448433932872,298.2439957263451,302.73058279301307,23615129
2020-01-14,297.29229736328125,300.64591056236816,295.9327289302175,298.92376841876154,26296117
2020-01-15,293.8934326171875,298.38002037053025,292.1713178039585,298.1987334805079,32625740
2020-01-16,293.0323486328125,296.29531888779803,292.17130509390313,293.6668250597939,26653623
2020-01-17,288.2285461425781,293.2136310601384,281.0681569749085,283.6966507629778,58396326
2020-01-20,284.60302734375,291.35556246435186,284.059194370867,290.9476808195661,30682902
2020-01-21,284.3311462402344,287.2768784344394,282.79029064368257,284.42176202550536,30591772
2020-01-22,286.55169677734375,287.3221244095937,284.3310849673176,287.3221244095937,24994911
2020-01-23,292.9417419433594,294.39192640347363,284.73899433079845,286.415801230863,33293610
2020-01-24,293.7121276855469,296.65785967424205,291.08363390465615,293.21363025935,22706879
2020-01-27,286.5970764160156,291.8540640205103,286.23450265529647,290.8570414995215,23309355
2020-01-28,285.6000671386719,290.04131930848393,281.9292150948765,288.1832531708622,26488426
2020-01-29,286.8236389160156,289.76937059722405,286.00787570667256,288.09256395428406,23914114
2020-01-30,281.6119689941406,287.09555093115443,277.03473840509923,287.09555093115443,35802330
2020-01-31,288.6364440917969,291.58217625489846,279.7086041576822,284.33114323803306,92656638
2020-02-03,270.191650390625,278.12246854732444,267.69910754137663,274.63290302627695,56060158
2020-02-04,277.5785827636719,278.75686445896116,269.2852200270764,274.5422074282808,51141567
2020-02-05,281.8838806152344,284.285779532108,276.0830603083057,278.16772103000886,35014841
2020-02-06,291.8087158203125,293.2135921372996,281.0681196643288,282.06514204758923,57757656
2020-02-07,290.539794921875,294.573192779515,288.5910854863554,291.4008660880433,37126803
2020-02-10,288.68170166015625,292.5791201631142,286.8689437219449,289.8599832557972,24816396
2020-02-11,293.9840393066406,295.29827228325433,290.9929719582071,290.9929719582071,30188757
2020-02-12,290.2225341796875,299.0143928932639,289.3614631624635,299.0143928932639,38930849
2020-02-13,296.7938232421875,299.96614983440907,291.85404648438816,291.85404648438816,62516057
2020-02-14,289.49749755859375,300.82723703459146,288.72706974212656,297.38300729808685,48205947
2020-02-17,284.7842712402344,291.0835882156256,282.4729883694373,290.90232902568397,36950692
2020-02-18,287.8206481933594,289.31619571232187,280.433664675075,285.8719388225962,38588583
2020-02-19,290.35858154296875,293.66686008278947,287.54880049773135,292.1260043823534,39846727
2020-02-20,296.97509765625,298.38000181531754,288.9083294408246,289.45216241657675,40150409
2020-02-24,292.7151184082031,300.28336117010906,291.71809594444824,295.2529686245857,45273936
2020-02-25,296.2046813964844,297.42829872424414,292.03535962855517,295.38894573147627,39050709
2020-02-26,297.4736022949219,299.8301655937063,293.8480862531093,294.43722707780535,43915281
2020-02-27,291.8087158203125,299.1050553487137,288.2285078814877,297.2922974375093,47010040
2020-02-28,274.63287353515625,285.19218475779167,272.910758738157,282.79028562035893,59705346
2020-03-02,260.49334716796875,282.79027850529275,257.456971658329,281.8838994075194,66711413
2020-03-03,262.7139892578125,266.8380031235851,258.5899477315448,265.56907790800085,61949382
2020-03-04,258.5899353027344,265.56906514374714,249.34488546740536,264.48139920524073,73675736
2020-03-05,261.4903869628906,270.4635350908697,244.7223725475926,263.66569140899213,149245973
2020-03-06,245.17552185058594,248.71039445237764,230.17494649072083,242.90957432886148,106043172
2020-03-09,229.7217559814453,238.15108349143495,227.6370815045291,235.70384911448122,101286241
2020-03-11,222.15350341796875,234.29897675845555,220.34074537728438,229.31389214657352,90845604
2020-03-12,192.69619750976562,210.1893026505019,189.0706811978622,210.1893026505019,99767083
