Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
13-06-2018,1482.16,1488.30,1460.95,1475.58,5370983
14-06-2018,1452.46,1488.83,1449.58,1486.96,3819998
15-06-2018,1495.12,1500.85,1453.32,1462.58,9183574
18-06-2018,1486.14,1517.79,1480.58,1517.79,4674987
19-06-2018,1482.49,1494.27,1479.64,1480.58,3245034
20-06-2018,1480.82,1492.08,1477.69,1488.58,3107695
21-06-2018,1478.30,1488.58,1476.88,1488.58,2910659
22-06-2018,1470.54,1484.52,1462.21,1484.52,2949458
25-06-2018,1478.22,1480.74,1467.46,1472.25,2083217
26-06-2018,1504.83,1512.14,1479.64,1481.27,4679712
27-06-2018,1509.71,1531.77,1504.22,1511.33,4081208
28-06-2018,1497.28,1520.27,1483.95,1515.40,4888125
29-06-2018,1501.38,1517.35,1496.95,1499.06,3506276
02-07-2018,1504.30,1509.55,1495.98,1504.83,2650290
03-07-2018,1522.75,1527.50,1508.94,1511.29,3242233
04-07-2018,1516.33,1527.50,1509.02,1527.50,2700614
05-07-2018,1527.83,1533.68,1513.04,1521.90,2472571
06-07-2018,1554.36,1560.90,1528.92,1529.90,3713781
09-07-2018,1530.02,1563.66,1524.74,1563.34,6151747
10-07-2018,1523.60,1542.94,1520.07,1542.21,5303302
11-07-2018,1608.76,1623.46,1539.08,1543.83,22903802
12-07-2018,1601.81,1617.69,1592.99,1612.09,6921701
13-07-2018,1609.73,1623.38,1603.96,1604.78,4148185
16-07-2018,1616.31,1621.84,1606.77,1616.96,2582159
17-07-2018,1630.11,1635.69,1612.89,1619.41,3315492
18-07-2018,1628.57,1637.89,1622.70,1632.43,2013869
19-07-2018,1613.22,1636.87,1603.94,1630.07,1746318
20-07-2018,1625.60,1628.36,1615.34,1616.07,1934995
23-07-2018,1632.96,1636.46,1616.97,1629.18,2086201
24-07-2018,1627.55,1640.58,1615.46,1640.58,2038423
