Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
10-01-2020,620.83,624.83,614.40,622.77,9341405
13-01-2020,650.61,653.93,635.01,639.21,36952038
14-01-2020,652.37,653.47,645.27,647.58,11414418
15-01-2020,645.56,650.86,641.02,650.86,6047430
16-01-2020,645.10,649.72,639.42,648.21,5740586
17-01-2020,645.81,650.06,641.10,648.21,3762957
20-01-2020,646.32,651.32,641.69,648.97,3887680
21-01-2020,641.31,648.04,639.84,646.32,4448374
22-01-2020,647.79,654.35,644.26,646.32,9733935
23-01-2020,659.69,660.66,653.26,653.59,12528017
24-01-2020,658.35,661.50,650.65,652.46,7540490
27-01-2020,654.43,660.07,651.32,655.23,3741610
28-01-2020,654.35,657.55,649.30,656.87,5121009
29-01-2020,664.19,666.80,659.61,661.58,6832757
30-01-2020,656.62,664.19,654.35,664.19,3859680
31-01-2020,652.63,660.20,648.97,656.49,6092028
03-02-2020,645.43,665.24,643.00,657.71,6416745
04-02-2020,662.63,664.36,647.71,647.71,5771311
05-02-2020,659.86,661.08,651.32,656.87,6310409
06-02-2020,648.76,661.75,647.62,659.69,7341622
07-02-2020,653.76,655.07,648.46,652.63,2853344
10-02-2020,650.31,654.35,647.41,650.99,3827682
11-02-2020,650.61,655.28,646.95,655.19,4312817
12-02-2020,656.92,658.77,651.91,652.50,2948825
13-02-2020,666.34,667.81,657.88,660.24,4387430
14-02-2020,661.46,672.18,659.90,668.23,5321680
17-02-2020,663.98,667.34,658.81,664.70,2929629
18-02-2020,670.88,672.05,659.10,660.24,5083346
19-02-2020,673.23,676.93,669.62,672.85,3985192
20-02-2020,670.33,677.98,667.68,675.59,4564569
24-02-2020,669.36,682.61,666.25,672.94,6627536
25-02-2020,671.51,677.90,668.98,672.01,6996695
26-02-2020,658.35,674.07,656.45,667.77,8760569
27-02-2020,654.22,656.66,649.47,654.35,5223386
28-02-2020,615.41,636.52,607.29,630.80,14123957
02-03-2020,623.27,644.17,617.13,619.87,9821523
03-03-2020,628.28,638.37,623.44,635.01,7826587
04-03-2020,638.16,640.47,627.06,634.08,11013444
05-03-2020,634.67,650.61,632.27,642.37,7755293
06-03-2020,621.51,625.75,613.22,623.23,9216022
09-03-2020,592.49,610.49,586.22,609.35,10308654
11-03-2020,576.97,585.34,562.72,580.88,16165009
12-03-2020,530.88,563.51,527.77,561.83,13965574
13-03-2020,540.26,560.99,479.41,497.91,16903113
16-03-2020,490.47,523.27,487.82,523.14,19140152
17-03-2020,466.75,497.91,462.59,494.63,16059887
18-03-2020,449.38,486.14,444.08,477.73,15390183
19-03-2020,458.84,469.32,428.31,428.31,16583991
20-03-2020,492.19,519.32,460.90,462.17,21354894
23-03-2020,442.78,471.80,433.91,454.18,17146150
24-03-2020,496.06,505.61,439.04,439.04,20027097
25-03-2020,509.85,534.08,475.79,502.12,18339548
26-03-2020,540.81,547.41,514.82,517.26,14843813
27-03-2020,548.96,567.64,540.18,559.35,13495283
30-03-2020,527.10,558.05,522.39,525.75,14624804
31-03-2020,539.54,556.79,532.98,546.69,15175521
01-04-2020,507.00,536.18,499.59,533.53,13083824
03-04-2020,492.61,509.69,489.63,507.58,10221655
07-04-2020,537.44,541.86,515.49,517.26,15145605
08-04-2020,531.22,551.45,526.80,529.87,11806896
09-04-2020,535.13,549.05,531.64,544.00,11931114
13-04-2020,536.10,548.12,526.55,529.03,8330276
15-04-2020,537.48,549.47,534.58,547.87,11963447
16-04-2020,524.70,533.99,507.58,521.42,17783287
17-04-2020,528.82,543.33,526.51,541.65,8878320
20-04-2020,549.47,555.95,537.44,538.28,13322913
21-04-2020,532.56,543.75,528.02,528.02,11660575
22-04-2020,539.84,542.49,528.23,532.56,8266728
23-04-2020,571.34,575.00,536.68,544.21,14451289
24-04-2020,553.42,567.72,550.73,562.30,7319940
27-04-2020,558.97,572.77,555.99,555.99,7183306
28-04-2020,555.69,569.40,549.26,566.04,7296571
29-04-2020,569.02,573.61,553.42,560.15,8639056
30-04-2020,601.78,605.57,587.15,588.75,16253821
04-05-2020,566.63,589.76,563.81,580.17,9122740
05-05-2020,566.63,576.64,563.51,573.40,6393053
06-05-2020,560.07,573.15,558.51,569.32,7934250
07-05-2020,559.27,567.17,557.16,559.77,4779548
08-05-2020,567.05,572.68,562.25,565.41,8400321
11-05-2020,574.36,587.53,570.24,574.03,7370186
12-05-2020,578.36,581.18,568.14,570.66,7356039
13-05-2020,583.83,588.66,575.08,584.37,8287101
14-05-2020,553.55,564.99,548.88,554.26,16888262
15-05-2020,548.63,559.14,543.92,559.14,9255353
18-05-2020,558.38,563.98,549.22,554.98,10435442
19-05-2020,562.34,567.55,550.90,558.47,5902208
20-05-2020,563.14,566.04,554.81,562.25,5794636
21-05-2020,565.37,571.46,559.65,560.57,7213225
22-05-2020,582.31,585.26,566.46,567.72,11867731
26-05-2020,572.39,588.28,571.08,582.86,7099606
27-05-2020,593.33,596.48,567.72,577.01,8774636
28-05-2020,594.97,597.16,580.34,594.63,9440091
29-05-2020,589.09,597.44,575.41,590.37,28290128
01-06-2020,596.38,602.43,589.51,595.70,12276438
02-06-2020,603.67,606.69,594.67,597.19,7059304
03-06-2020,598.08,606.91,593.35,605.88,11378568
04-06-2020,603.37,604.82,594.63,598.47,10782424
05-06-2020,599.79,606.74,597.27,602.73,7718679
08-06-2020,614.54,618.76,600.17,603.28,10719105
09-06-2020,611.77,622.00,609.59,613.81,10078029
10-06-2020,610.27,613.34,604.60,609.55,7263049
11-06-2020,600.13,608.18,596.97,606.99,8825715
12-06-2020,589.98,592.63,575.87,576.13,9795316
15-06-2020,586.15,600.51,584.19,590.79,7857344
16-06-2020,597.78,606.99,596.04,598.47,10131760
17-06-2020,599.87,605.54,595.06,596.68,7291916
18-06-2020,608.61,610.91,601.88,603.75,6670195
19-06-2020,601.49,606.91,597.61,604.43,22438862
22-06-2020,599.92,604.18,596.76,602.81,7804096
23-06-2020,614.37,617.65,590.03,593.10,12157390
24-06-2020,608.82,619.61,604.77,611.17,10220838
25-06-2020,597.19,601.54,591.22,600.90,14945284
26-06-2020,637.85,640.75,605.29,605.46,26030458
29-06-2020,623.83,634.87,622.42,626.94,8954428
30-06-2020,627.41,629.97,617.43,624.72,10411290
01-07-2020,623.96,632.82,622.12,628.52,5477468
02-07-2020,645.01,652.56,626.94,628.60,17263756
03-07-2020,650.21,651.32,641.52,643.65,7796572
06-07-2020,651.32,660.70,649.19,652.35,8810958
07-07-2020,677.03,679.41,652.64,655.93,19362533
08-07-2020,660.44,669.14,658.31,669.14,8476642
09-07-2020,666.41,673.49,660.70,664.96,6854166
10-07-2020,666.54,673.40,659.42,659.42,5206452
13-07-2020,679.50,686.57,670.12,671.78,10804688
14-07-2020,667.73,687.47,666.11,676.00,8961822
15-07-2020,708.40,723.32,677.58,681.16,30060599
16-07-2020,776.64,814.58,762.36,767.35,90432109
17-07-2020,769.95,784.23,760.57,776.64,31682878
20-07-2020,796.51,805.63,773.02,774.51,18421053
21-07-2020,798.59,809.63,792.16,805.63,12877784
22-07-2020,782.52,800.51,775.79,800.47,14354201
23-07-2020,774.04,780.73,767.82,780.61,13051307
24-07-2020,786.74,789.22,770.04,770.04,18209580
27-07-2020,808.57,812.28,783.16,785.64,16827870
28-07-2020,820.84,824.85,802.39,806.48,15818463
29-07-2020,813.43,818.42,804.43,812.66,11152710
30-07-2020,819.65,829.20,817.35,820.12,12492320
31-07-2020,823.53,840.96,812.70,826.30,12704346
03-08-2020,815.77,823.02,807.72,818.42,8479792
04-08-2020,809.76,827.54,801.83,818.80,11133170
05-08-2020,805.37,819.23,799.92,811.60,9614176
06-08-2020,827.67,830.69,803.50,812.87,10976491
07-08-2020,810.66,826.47,809.04,826.47,8010948
10-08-2020,811.04,815.69,805.88,808.95,5716319
11-08-2020,808.57,820.12,806.57,809.80,6802442
12-08-2020,814.11,817.39,803.24,808.19,6908726
13-08-2020,810.91,825.66,808.40,813.98,5097703
14-08-2020,812.96,820.97,811.64,814.88,4663873
17-08-2020,816.28,829.03,813.39,813.39,9008210
18-08-2020,824.85,826.26,817.31,821.74,6141761
19-08-2020,817.82,828.26,816.24,827.71,6622744
20-08-2020,814.28,823.10,811.00,817.48,5656501
21-08-2020,808.87,821.36,806.95,821.02,6513773
24-08-2020,807.67,811.60,800.68,807.33,5798574
25-08-2020,799.75,808.74,795.91,807.76,6233918
26-08-2020,810.57,813.51,800.00,802.43,5153601
27-08-2020,807.38,819.23,805.80,818.42,6154280
28-08-2020,797.32,812.02,795.44,811.13,7593610
31-08-2020,791.65,810.32,779.71,797.32,12808355
01-09-2020,779.33,797.10,777.58,789.64,6907773
02-09-2020,787.72,789.77,778.77,780.05,5678118
03-09-2020,797.57,809.38,787.72,789.86,8827948
04-09-2020,783.59,792.41,779.58,780.05,8650342
07-09-2020,788.62,790.75,778.39,783.38,6700385
08-09-2020,800.77,811.60,789.05,792.80,12891964
09-09-2020,790.92,806.48,789.43,797.10,5528947
10-09-2020,801.41,803.07,788.41,797.36,5171884
11-09-2020,806.22,813.43,793.69,797.02,6671903
14-09-2020,834.10,844.89,808.44,815.86,21871587
15-09-2020,837.55,847.40,828.35,835.04,11608203
16-09-2020,854.01,857.33,837.17,840.58,10059251
17-09-2020,861.89,870.42,848.25,848.25,15628241
18-09-2020,854.35,868.54,851.75,861.89,12897633
21-09-2020,860.96,878.94,852.94,853.37,14140637
22-09-2020,858.91,871.70,845.01,860.19,12625762
23-09-2020,869.35,884.06,859.42,869.69,13486204
24-09-2020,831.54,860.19,826.94,855.07,14427432
25-09-2020,862.28,865.22,831.20,831.89,13311078
28-09-2020,861.38,866.28,851.24,865.13,8554526
29-09-2020,860.19,876.39,856.01,867.86,8708463
30-09-2020,859.55,872.93,856.78,860.19,8048817
01-10-2020,867.56,875.11,862.53,870.08,5563358
05-10-2020,894.03,899.32,867.90,867.90,14212509
06-10-2020,900.04,903.67,879.24,899.40,9090819
07-10-2020,909.25,913.90,882.78,890.79,9284008
08-10-2020,932.40,958.23,927.88,929.24,21482613
09-10-2020,943.56,949.11,927.92,933.59,10567867
12-10-2020,965.13,971.87,948.08,957.38,14633537
13-10-2020,987.04,994.08,968.07,968.07,17523825
14-10-2020,969.31,993.10,964.28,990.62,16649573
15-10-2020,944.80,1011.08,931.37,1005.97,44288251
16-10-2020,961.21,968.42,935.12,949.57,18365685
19-10-2020,959.85,971.02,950.81,967.61,12902123
20-10-2020,969.74,975.87,946.29,953.88,10448776
21-10-2020,978.99,984.10,967.61,972.85,19811433
22-10-2020,962.53,987.21,958.06,973.57,11271335
23-10-2020,967.23,978.00,965.20,976.28,9069862
26-10-2020,958.57,973.35,950.56,967.01,6309368
27-10-2020,939.96,956.20,928.15,952.75,10172479
28-10-2020,927.64,951.93,922.03,943.96,7608392
29-10-2020,926.17,932.33,913.46,921.99,6935616
30-10-2020,913.89,933.71,906.78,923.71,8800386
02-11-2020,923.97,930.56,905.71,917.68,7183119
03-11-2020,915.57,930.09,911.22,923.71,7204782
04-11-2020,942.63,961.63,919.23,920.27,15702690
05-11-2020,951.29,967.66,946.98,956.37,9568890
06-11-2020,958.83,966.02,940.69,954.73,8807127
09-11-2020,979.34,987.48,966.07,973.09,10160320
10-11-2020,940.13,959.78,928.88,959.78,15622869
11-11-2020,967.23,970.55,936.64,944.39,12514800
12-11-2020,963.14,984.03,959.69,972.05,9180976
13-11-2020,968.69,976.28,962.49,965.08,6363212
14-11-2020,976.66,982.01,974.64,979.72,1136144
17-11-2020,968.26,986.62,958.74,986.40,12813968
18-11-2020,956.93,976.02,949.09,972.40,9839468
19-11-2020,945.04,960.51,942.50,947.84,10092343
20-11-2020,950.73,955.60,940.17,953.01,8063554
23-11-2020,982.18,986.44,949.52,952.15,10546363
24-11-2020,982.35,995.15,976.58,986.62,8515426
25-11-2020,961.33,985.32,957.54,979.72,8958701
26-11-2020,959.22,965.03,946.38,965.03,10962256
27-11-2020,947.84,965.94,940.09,963.35,25306145
01-12-2020,980.46,982.52,952.19,952.19,8933802
02-12-2020,983.08,988.73,965.94,977.14,6741637
03-12-2020,970.63,988.34,967.40,988.34,16212632
04-12-2020,977.70,979.72,960.77,969.38,10564055
07-12-2020,985.32,993.51,978.86,988.60,7792141
08-12-2020,993.81,1005.57,986.62,986.62,12308330
09-12-2020,1012.64,1016.34,996.96,1006.48,10039346
10-12-2020,1006.22,1009.58,990.93,997.30,9488782
11-12-2020,1002.30,1009.84,995.45,999.28,10574009
14-12-2020,1003.46,1010.40,989.37,1007.64,6728187
15-12-2020,994.89,1002.73,992.65,996.10,6905926
16-12-2020,1004.45,1007.21,994.03,999.54,7788404
17-12-2020,998.85,1007.21,996.27,1004.63,6658153
18-12-2020,1025.22,1029.70,1012.98,1019.23,15995676
21-12-2020,1014.45,1042.41,992.69,1023.67,10858352
22-12-2020,1051.67,1054.56,1013.42,1018.50,10901851
23-12-2020,1079.72,1084.72,1060.33,1066.75,15878346
24-12-2020,1065.07,1077.01,1056.41,1077.01,7313885
28-12-2020,1068.73,1075.37,1065.03,1067.14,4607051
29-12-2020,1077.35,1080.93,1064.17,1064.17,6878105
30-12-2020,1074.34,1079.94,1066.88,1079.68,5194690
31-12-2020,1082.09,1084.33,1067.61,1071.06,7430470
01-01-2021,1086.10,1090.45,1082.09,1083.90,4253550
04-01-2021,1110.05,1111.56,1086.70,1093.46,7208454
05-01-2021,1114.83,1119.31,1098.68,1104.67,8145280
06-01-2021,1104.75,1121.90,1092.65,1120.18,7161715
07-01-2021,1087.56,1118.15,1081.83,1116.73,10954918
08-01-2021,1130.60,1134.65,1101.44,1101.44,13186251
11-01-2021,1185.84,1192.00,1154.64,1156.45,20528626
12-01-2021,1182.00,1187.39,1171.88,1187.39,8309868
13-01-2021,1195.27,1200.14,1171.88,1183.81,14442997
14-01-2021,1180.92,1192.56,1136.07,1171.88,27521697
15-01-2021,1158.91,1175.71,1154.64,1171.88,15018441
18-01-2021,1130.56,1154.64,1125.35,1152.92,8861765
19-01-2021,1134.52,1146.89,1130.52,1137.41,5585744
20-01-2021,1154.17,1161.88,1137.88,1137.88,8225838
21-01-2021,1154.39,1172.78,1150.34,1163.26,6142421
22-01-2021,1155.38,1168.43,1143.05,1143.44,9646591
25-01-2021,1141.80,1161.45,1131.38,1158.95,6542611
27-01-2021,1121.04,1143.92,1107.34,1137.07,8133665
28-01-2021,1099.67,1117.12,1096.52,1113.11,4660690
29-01-2021,1067.66,1112.55,1060.72,1108.33,12183519
01-02-2021,1086.48,1101.18,1069.34,1077.57,8880279
02-02-2021,1095.40,1115.35,1088.81,1102.94,6892490
03-02-2021,1106.95,1123.62,1096.91,1100.92,8182968
04-02-2021,1102.38,1114.49,1096.09,1107.25,5032240
05-02-2021,1096.14,1110.48,1087.43,1108.46,5477481
08-02-2021,1123.24,1128.79,1099.07,1107.68,6921922
09-02-2021,1124.96,1147.75,1118.32,1126.12,7965949
10-02-2021,1117.16,1123.92,1106.04,1116.56,5951207
11-02-2021,1113.84,1116.73,1105.57,1110.70,4673317
12-02-2021,1128.62,1140.64,1121.51,1124.48,5797875
15-02-2021,1128.49,1144.65,1126.29,1137.41,4363513
16-02-2021,1111.90,1137.19,1108.11,1132.24,6896421
17-02-2021,1104.06,1115.44,1098.63,1111.90,4575741
18-02-2021,1113.67,1125.35,1098.63,1099.50,6437551
19-02-2021,1112.68,1119.75,1100.19,1116.82,5389696
22-02-2021,1090.19,1127.54,1085.71,1115.87,7371303
23-02-2021,1091.18,1112.42,1083.60,1095.32,6612942
24-02-2021,1098.03,1100.01,1078.82,1085.75,4537258
25-02-2021,1098.25,1119.96,1096.05,1110.22,8788221
26-02-2021,1079.94,1098.03,1072.57,1093.46,15132388
01-03-2021,1091.74,1106.82,1084.85,1088.55,5756286
02-03-2021,1124.05,1128.79,1102.25,1104.88,10461434
03-03-2021,1157.70,1160.68,1127.07,1136.72,9056399
04-03-2021,1146.33,1175.19,1142.49,1150.34,12041941
05-03-2021,1134.57,1154.64,1124.53,1144.73,6486176
08-03-2021,1150.98,1159.90,1135.00,1141.55,5119392
09-03-2021,1159.43,1163.65,1136.33,1145.60,6518173
10-03-2021,1178.90,1183.94,1167.57,1169.21,7925984
12-03-2021,1184.67,1199.19,1180.54,1183.08,9462061
15-03-2021,1183.60,1189.02,1170.58,1180.49,6658635
16-03-2021,1192.56,1211.51,1189.54,1194.32,9352771
17-03-2021,1195.14,1206.34,1190.83,1199.67,7626744
18-03-2021,1152.14,1200.96,1131.81,1200.96,10961755
19-03-2021,1158.48,1167.74,1135.69,1146.03,12767112
22-03-2021,1181.18,1185.66,1151.28,1163.35,4862758
23-03-2021,1181.83,1191.91,1171.53,1182.60,7165335
24-03-2021,1166.49,1180.88,1160.03,1170.02,6134303
25-03-2021,1149.30,1165.41,1143.96,1160.46,8749994
26-03-2021,1151.37,1169.03,1147.75,1158.69,4922071
30-03-2021,1193.68,1206.34,1151.33,1160.59,10546381
31-03-2021,1178.81,1196.00,1174.72,1190.83,8220987
01-04-2021,1193.59,1199.11,1181.36,1189.11,5675155
05-04-2021,1214.87,1227.89,1195.14,1198.59,9479572
06-04-2021,1215.87,1228.75,1211.90,1226.16,5793571
07-04-2021,1232.37,1236.46,1212.03,1215.18,5879234
08-04-2021,1240.68,1250.89,1224.44,1232.19,5654434
09-04-2021,1241.72,1253.74,1232.24,1253.74,6052712
12-04-2021,1228.53,1273.17,1219.27,1270.11,20384532
13-04-2021,1203.89,1236.72,1184.80,1234.78,14855206
15-04-2021,1172.52,1177.39,1137.41,1148.01,25342491
16-04-2021,1166.49,1181.23,1160.33,1176.19,10879878
19-04-2021,1174.07,1188.85,1148.05,1154.64,12508028
20-04-2021,1164.42,1188.25,1156.71,1188.25,8560766
22-04-2021,1164.21,1176.01,1159.08,1168.04,6622446
23-04-2021,1149.30,1161.88,1146.89,1157.23,7316262
26-04-2021,1157.70,1164.38,1138.27,1147.97,7088606
27-04-2021,1161.97,1165.85,1154.77,1159.81,3636115
28-04-2021,1168.43,1171.45,1158.61,1170.15,4879234
29-04-2021,1168.73,1179.63,1164.47,1178.77,5412357
30-04-2021,1167.01,1183.85,1159.73,1160.07,8354677
03-05-2021,1165.03,1172.74,1152.92,1155.33,4560337
04-05-2021,1145.51,1167.53,1140.94,1166.71,4887060
05-05-2021,1155.94,1158.00,1144.13,1155.59,3939788
06-05-2021,1173.26,1175.93,1152.40,1158.95,4810090
07-05-2021,1165.46,1183.12,1161.97,1176.44,4991435
10-05-2021,1154.26,1165.76,1150.38,1163.13,7195348
11-05-2021,1146.59,1155.51,1141.80,1151.97,6420988
12-05-2021,1143.44,1146.03,1132.67,1146.03,5241898
14-05-2021,1134.31,1143.31,1129.91,1143.31,4824609
17-05-2021,1145.51,1150.29,1137.67,1137.67,5017129
18-05-2021,1154.64,1158.61,1145.60,1152.92,5620150
19-05-2021,1152.06,1169.68,1148.83,1156.37,4435878
20-05-2021,1154.04,1162.48,1150.34,1161.88,4490092
21-05-2021,1167.14,1169.72,1160.11,1161.11,4969733
24-05-2021,1161.58,1174.46,1159.04,1168.99,4225371
25-05-2021,1173.26,1178.77,1167.09,1170.15,4099340
26-05-2021,1203.97,1206.34,1173.64,1178.68,6850024
27-05-2021,1208.28,1220.35,1199.19,1209.96,15365391
28-05-2021,1210.70,1218.41,1202.98,1214.75,4261312
31-05-2021,1213.92,1220.67,1204.56,1220.67,4429904
01-06-2021,1208.21,1220.23,1200.77,1219.36,4791325
02-06-2021,1200.77,1212.35,1188.88,1202.60,9272276
03-06-2021,1210.35,1218.49,1199.37,1209.00,5115645
04-06-2021,1206.86,1216.66,1199.90,1214.09,4194328
07-06-2021,1210.35,1212.39,1199.59,1211.52,5154576
08-06-2021,1230.64,1238.31,1215.49,1215.88,7360630
09-06-2021,1232.69,1241.14,1223.37,1231.03,5394317
10-06-2021,1240.53,1244.62,1235.91,1240.26,3496575
11-06-2021,1260.21,1264.30,1245.01,1245.58,6140828
14-06-2021,1273.19,1286.43,1265.91,1281.20,7132294
15-06-2021,1283.73,1285.56,1274.23,1275.10,5403104
16-06-2021,1289.56,1297.27,1278.15,1282.68,7661710
17-06-2021,1302.37,1308.77,1284.77,1284.77,7677951
18-06-2021,1309.33,1320.22,1295.48,1314.30,13533974
21-06-2021,1306.72,1311.51,1292.70,1300.36,5454052
22-06-2021,1316.78,1325.14,1308.29,1314.91,6427862
23-06-2021,1309.20,1328.23,1305.28,1328.23,5529809
24-06-2021,1358.02,1366.34,1316.21,1321.27,10785137
25-06-2021,1371.08,1374.39,1343.91,1369.17,9780240
28-06-2021,1368.99,1376.27,1359.24,1369.95,5019178
29-06-2021,1361.37,1370.61,1358.02,1359.59,5913567
30-06-2021,1376.83,1385.72,1369.21,1369.21,6058722
01-07-2021,1359.07,1373.39,1357.89,1373.39,4814317
02-07-2021,1365.51,1366.95,1343.56,1357.80,5166064
05-07-2021,1375.22,1380.49,1359.63,1366.69,4058338
06-07-2021,1360.63,1382.02,1356.19,1370.65,4089574
07-07-2021,1362.72,1367.91,1345.35,1363.99,4797120
08-07-2021,1359.37,1372.65,1349.14,1365.68,3326813
09-07-2021,1361.24,1367.34,1350.88,1355.23,3436594
12-07-2021,1348.13,1374.39,1335.85,1367.91,4588982
13-07-2021,1345.61,1355.58,1338.07,1355.58,4456160
14-07-2021,1373.44,1378.58,1339.64,1353.49,5657716
15-07-2021,1376.83,1390.81,1355.23,1356.89,10021355
16-07-2021,1354.75,1371.48,1349.66,1370.69,6265593
19-07-2021,1342.78,1352.53,1339.16,1345.39,5669162
20-07-2021,1350.05,1356.71,1339.56,1339.82,5069939
22-07-2021,1385.02,1387.33,1359.94,1359.94,7854575
23-07-2021,1385.24,1392.25,1380.54,1383.58,4179719
26-07-2021,1396.95,1403.70,1388.42,1388.42,4586710
27-07-2021,1395.78,1401.66,1391.73,1397.91,5892859
28-07-2021,1398.43,1400.18,1380.93,1398.00,4686788
29-07-2021,1408.36,1410.98,1393.64,1393.64,4660873
30-07-2021,1402.70,1413.94,1398.91,1402.27,6234257
02-08-2021,1421.04,1423.82,1410.28,1417.46,5553389
03-08-2021,1441.63,1444.64,1424.56,1434.49,5513668
04-08-2021,1436.45,1463.15,1427.57,1453.74,6740391
05-08-2021,1440.20,1451.04,1434.54,1436.67,5420536
06-08-2021,1437.28,1446.38,1431.88,1443.20,3754855
09-08-2021,1448.69,1452.30,1433.97,1446.69,5018477
10-08-2021,1460.84,1463.23,1446.73,1452.78,6846517
11-08-2021,1461.10,1466.72,1452.78,1458.70,4899639
12-08-2021,1471.60,1477.60,1458.01,1462.49,5659579
13-08-2021,1491.28,1500.25,1473.08,1478.04,5612790
16-08-2021,1484.49,1498.03,1472.03,1487.36,4564109
17-08-2021,1516.93,1523.24,1468.94,1484.05,9510390
18-08-2021,1509.79,1528.99,1504.17,1505.91,6686090
20-08-2021,1509.35,1519.85,1494.68,1494.68,6206972
23-08-2021,1514.40,1526.95,1508.52,1511.79,6189051
24-08-2021,1498.81,1530.30,1491.71,1524.20,7602939
25-08-2021,1511.62,1521.50,1496.33,1496.33,6153253
26-08-2021,1504.78,1520.72,1498.07,1510.27,5302248
27-08-2021,1488.32,1504.78,1485.18,1502.43,6698514
30-08-2021,1478.95,1496.90,1472.29,1483.31,6559667
31-08-2021,1486.27,1493.72,1468.33,1480.78,12255438
01-09-2021,1461.27,1488.93,1457.27,1488.93,7801974
02-09-2021,1471.16,1475.69,1448.12,1460.93,6830050
03-09-2021,1481.22,1485.84,1467.07,1477.21,5339139
06-09-2021,1507.13,1508.52,1480.09,1485.14,4876026
07-09-2021,1486.45,1511.05,1484.14,1506.78,3520341
08-09-2021,1474.77,1481.39,1465.80,1481.39,4584896
09-09-2021,1473.34,1476.21,1465.11,1468.37,3331674
13-09-2021,1473.60,1481.96,1459.05,1465.85,4662374
14-09-2021,1468.59,1477.13,1462.01,1477.13,4945167
15-09-2021,1490.63,1493.80,1472.12,1474.77,4062344
16-09-2021,1482.61,1497.42,1473.21,1493.89,3246568
17-09-2021,1473.08,1496.33,1467.11,1478.04,7454864
20-09-2021,1470.07,1487.36,1461.45,1467.59,5660743
21-09-2021,1496.72,1503.95,1467.28,1480.65,4672222
22-09-2021,1495.37,1514.53,1492.02,1495.46,4553892
23-09-2021,1517.71,1519.85,1499.03,1508.52,3826090
24-09-2021,1536.26,1557.30,1526.34,1531.17,8280446
27-09-2021,1499.07,1540.75,1496.42,1540.53,5045337
28-09-2021,1469.42,1489.36,1458.88,1489.36,6557197
29-09-2021,1473.90,1481.87,1441.46,1445.16,7792548
30-09-2021,1459.05,1483.27,1454.61,1483.27,6914031
01-10-2021,1450.30,1462.32,1446.90,1450.26,5733906
04-10-2021,1462.15,1470.20,1450.52,1456.70,2947154
05-10-2021,1474.38,1483.22,1448.43,1455.39,4373310
06-10-2021,1457.62,1488.49,1454.52,1482.48,4271698
07-10-2021,1472.81,1484.31,1460.32,1469.33,5476108
08-10-2021,1501.43,1508.09,1479.26,1485.23,4738376
11-10-2021,1472.77,1506.78,1449.04,1464.98,8840633
12-10-2021,1467.72,1471.07,1447.56,1460.62,7439300
13-10-2021,1488.67,1492.54,1463.28,1477.13,7104171
14-10-2021,1494.37,1553.47,1479.09,1527.69,19655776
18-10-2021,1560.91,1566.88,1515.49,1515.49,13438109
19-10-2021,1587.04,1597.80,1552.33,1579.94,10324260
20-10-2021,1569.80,1609.56,1562.57,1593.36,5876115
21-10-2021,1527.38,1579.94,1521.46,1579.94,8779629
22-10-2021,1497.90,1535.70,1486.75,1524.11,7369809
25-10-2021,1487.23,1506.56,1469.50,1499.86,5905209
26-10-2021,1497.03,1517.15,1490.17,1502.61,5871709
27-10-2021,1519.21,1523.78,1494.79,1501.77,5090259
28-10-2021,1497.20,1515.52,1486.79,1510.78,5329972
29-10-2021,1465.44,1504.85,1459.55,1492.90,5875091
01-11-2021,1493.82,1500.10,1472.69,1474.00,3636806
02-11-2021,1491.93,1499.44,1481.78,1489.38,3471772
03-11-2021,1495.97,1509.11,1492.90,1501.68,3530713
04-11-2021,1501.42,1508.71,1498.17,1506.96,483407
08-11-2021,1526.73,1529.80,1496.41,1520.14,5245903
09-11-2021,1531.12,1537.71,1516.62,1524.31,4016134
10-11-2021,1529.06,1538.54,1513.06,1516.62,4780368
11-11-2021,1523.04,1528.70,1501.68,1522.73,4731349
12-11-2021,1564.25,1566.57,1527.21,1531.56,5069009
15-11-2021,1570.35,1581.64,1560.12,1565.92,4354074
16-11-2021,1574.88,1589.51,1561.43,1572.86,6034233
17-11-2021,1570.62,1583.40,1564.69,1575.10,4732492
18-11-2021,1563.54,1572.37,1545.62,1565.48,4326924
22-11-2021,1545.97,1568.82,1538.72,1567.59,6621839
23-11-2021,1526.20,1535.29,1502.56,1524.62,8436160
24-11-2021,1490.26,1529.36,1483.23,1528.92,7333061
25-11-2021,1513.46,1516.80,1491.10,1493.78,4476260
26-11-2021,1486.44,1509.90,1479.72,1496.02,4494181
29-11-2021,1490.57,1504.32,1466.67,1485.87,3942776
30-11-2021,1504.89,1520.05,1493.82,1497.77,14808963
01-12-2021,1506.87,1530.59,1505.20,1506.96,5193264
02-12-2021,1536.17,1538.15,1503.75,1506.96,5559574
03-12-2021,1525.01,1569.91,1522.38,1556.25,6754012
06-12-2021,1489.65,1523.61,1486.31,1520.14,3991449
07-12-2021,1504.01,1515.65,1488.50,1494.74,4202122
08-12-2021,1540.65,1546.32,1522.42,1522.77,3029169
09-12-2021,1549.53,1554.76,1530.68,1545.62,2082171
10-12-2021,1545.84,1549.79,1534.20,1546.50,1823469
13-12-2021,1533.01,1556.47,1527.87,1552.69,4040584
14-12-2021,1539.60,1549.13,1502.87,1520.93,4768144
