Price,Close,High,Low,Open,Volume
Ticker,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS
Date,,,,,
26-12-2018,383.26,392.35,379.88,392.35,8406699
27-12-2018,380.95,392.21,379.88,391.93,12839897
28-12-2018,393.97,397.21,383.13,384.52,12805576
31-12-2018,398.88,400.54,394.24,396.65,6368707
01-01-2019,401.70,406.57,398.09,400.73,8487116
02-01-2019,407.73,408.79,397.72,398.88,9656878
03-01-2019,404.07,411.01,402.12,409.58,9479511
04-01-2019,401.93,407.59,400.45,406.85,6228693
07-01-2019,399.16,405.83,397.77,404.99,4118235
08-01-2019,415.14,416.02,400.59,401.93,12368631
09-01-2019,415.79,420.33,411.11,417.41,9034282
10-01-2019,411.94,415.09,408.10,412.40,3672333
11-01-2019,411.76,416.71,409.16,412.36,3778103
14-01-2019,417.73,418.80,411.15,414.17,5784064
15-01-2019,419.21,421.11,416.48,419.96,4291873
16-01-2019,420.47,423.80,414.30,418.24,5879148
17-01-2019,395.22,421.95,391.46,421.58,8343750
18-01-2019,362.05,392.95,343.01,392.90,82906214
21-01-2019,369.04,376.69,361.40,361.44,48936782
22-01-2019,388.18,392.39,379.33,380.81,38255365
23-01-2019,399.34,402.49,381.41,387.02,26921274
24-01-2019,391.93,405.83,386.46,399.34,18446490
25-01-2019,391.37,398.18,388.55,394.15,8720973
28-01-2019,381.50,393.55,380.02,392.85,5809082
29-01-2019,391.37,393.55,376.41,380.35,7472930
30-01-2019,387.25,394.71,385.63,392.85,4351530
31-01-2019,392.35,399.66,383.31,388.22,16672076
01-02-2019,392.16,396.56,386.37,390.26,3950126
04-02-2019,384.33,391.93,379.14,391.28,3679517
05-02-2019,379.79,387.76,376.69,384.33,3523707
06-02-2019,386.00,388.22,373.68,379.88,5638849
07-02-2019,402.95,413.05,390.17,391.93,18187249
08-02-2019,399.39,403.88,393.32,402.12,6133747
11-02-2019,397.07,401.75,389.94,400.50,4945054
12-02-2019,404.53,411.39,392.90,395.82,8559968
14-02-2019,408.51,412.22,397.16,400.27,9040227
15-02-2019,391.84,408.37,385.86,408.37,10206627
18-02-2019,384.19,396.56,382.94,393.32,6210412
19-02-2019,383.26,391.37,382.06,386.51,4742270
20-02-2019,391.33,393.27,385.49,387.30,4385350
21-02-2019,398.14,400.27,391.65,393.97,4736317
22-02-2019,398.88,404.67,396.98,399.34,4373261
25-02-2019,404.07,406.52,396.10,399.71,4849697
26-02-2019,403.74,407.68,391.79,398.88,5255113
27-02-2019,410.18,418.47,403.97,404.44,12232682
28-02-2019,412.45,418.33,409.63,413.79,10862473
01-03-2019,414.49,417.87,412.36,415.00,5608805
05-03-2019,422.41,423.34,412.64,414.95,5251255
06-03-2019,426.72,434.87,414.12,423.43,13004184
07-03-2019,417.78,428.99,415.83,425.75,10701581
08-03-2019,421.53,424.26,414.44,416.48,5040326
11-03-2019,425.70,427.55,420.65,422.50,4628360
12-03-2019,435.75,437.00,428.06,428.99,8660320
13-03-2019,422.97,440.11,419.26,438.26,7156428
14-03-2019,431.91,434.09,422.50,423.34,8039525
15-03-2019,430.24,435.43,428.34,431.95,5877969
18-03-2019,430.75,435.38,424.96,431.77,3785329
19-03-2019,434.50,440.34,432.37,433.16,6725926
20-03-2019,439.88,441.78,431.77,436.17,4235163
22-03-2019,438.49,444.46,434.87,440.85,6125288
25-03-2019,430.52,434.97,427.32,434.09,4043446
26-03-2019,435.29,436.87,428.16,432.70,3843580
27-03-2019,430.70,442.29,425.98,437.14,6016947
28-03-2019,440.53,444.56,430.84,430.84,10590187
01-04-2019,443.68,448.68,440.66,445.62,3583589
02-04-2019,435.20,448.35,432.79,446.59,4034802
03-04-2019,428.06,439.09,425.42,436.40,4715586
04-04-2019,431.40,435.38,425.75,428.99,4151406
05-04-2019,429.13,435.48,427.60,432.79,2205935
08-04-2019,428.48,432.88,426.63,430.47,2274003
09-04-2019,436.36,437.70,421.39,423.66,4345243
10-04-2019,437.28,444.65,433.02,433.62,3887388
11-04-2019,431.35,436.31,427.69,431.07,4429596
12-04-2019,430.89,434.09,428.34,432.70,3332732
15-04-2019,424.96,432.51,423.89,431.12,3770497
16-04-2019,428.57,430.38,424.96,425.70,2825105
18-04-2019,429.18,431.77,423.15,429.82,3567327
22-04-2019,421.11,430.89,419.17,429.92,1828896
23-04-2019,434.13,437.70,419.72,419.72,5292341
24-04-2019,434.87,435.48,428.53,434.64,2821522
25-04-2019,427.14,439.74,425.75,431.07,5244937
26-04-2019,430.01,434.92,428.62,429.92,2903286
30-04-2019,424.03,429.92,413.24,429.92,6586352
